Anos_de_Atraso;CO_PESSOA_FISICA;NU_ANO;Raça/Cor;etapa;idade_calculada;Sexo;Zona Residencial;Evasao;rep;prom;Probabilidade de Evasão;Probabilidade de Repetência;Probabilidade de Promoção
3.0;119304675242;2005;Branco;4.0;12;Masculino;Urbana;0;0;1;19.0;26.0;55.0
1.0;122543514197;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;122939777062;2006;Branco;5.0;11;Feminino;Urbana;0;0;1;15.0;4.0;82.0
0.0;124154816020;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
3.0;116669473850;2005;Parda;4.0;12;Feminino;Urbana;1;0;0;19.0;26.0;56.0
1.0;176699880887;2006;Parda;5.0;11;Masculino;Urbana;1;0;0;15.0;5.0;80.0
0.0;123302206851;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
0.0;123465654748;2009;Preta;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123522632809;2011;Não Declarada;1.0;6;Masculino;Rural;1;0;0;73.0;2.0;25.0
2.0;123996514211;2007;Não Declarada;3.0;10;Masculino;Urbana;0;0;1;30.0;15.0;55.0
1.0;124296922016;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;121512189293;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
0.0;126236789281;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;123375410025;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;121743449800;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
0.0;124917361108;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;124235693190;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123145479937;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;125188337222;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;125185632371;2011;Preta;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;125948728306;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;126110657564;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
2.0;124326679807;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
0.0;125008283870;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
1.0;123125021943;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
0.0;121387734422;2008;Parda;4.0;9;Masculino;Rural;1;0;0;48.0;1.0;51.0
1.0;124163731295;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124272011625;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;122531003745;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;122317092287;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;121836736052;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;125177721263;2008;Não Declarada;3.0;9;Masculino;Urbana;0;1;0;30.0;6.0;64.0
1.0;123823634282;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
2.0;123672932360;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;121372511082;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
0.0;125224631288;2011;Não Declarada;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
1.0;123806617740;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;124092067193;2007;Não Declarada;3.0;10;Masculino;Urbana;1;0;0;30.0;15.0;55.0
2.0;126217504781;2009;Parda;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
0.0;124412398640;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
0.0;124360820819;2011;Preta;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
1.0;125064947150;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;121862949661;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
2.0;124049649925;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
0.0;125184140378;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;125225134431;2010;Não Declarada;1.0;7;Feminino;Rural;1;0;0;75.0;5.0;20.0
2.0;127365866704;2009;Parda;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
1.0;126076985029;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;126208087154;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
2.0;121452877873;2007;Preta;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
1.0;130053318063;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;125378637120;2011;Preta;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;125011971006;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;126161685964;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;124336867177;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;126352594378;2007;Branco;4.0;10;Feminino;Urbana;1;0;0;21.0;4.0;75.0
1.0;125948657700;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;127401211130;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
0.0;123918495409;2011;Não Declarada;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;122502578093;2007;Preta;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;124365382550;2008;Preta;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;127380969306;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124413038648;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;123822827702;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123175206386;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
3.0;123154480691;2006;Preta;3.0;11;Masculino;Urbana;0;1;0;27.0;31.0;42.0
1.0;121944690874;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;124409126970;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124384729951;2009;Branco;2.0;8;Feminino;Urbana;1;0;0;40.0;5.0;55.0
3.0;120761333303;2005;Preta;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
2.0;123515876188;2006;Parda;4.0;11;Masculino;Rural;1;0;0;52.0;10.0;38.0
1.0;120829583458;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
3.0;121238702340;2006;Branco;3.0;11;Masculino;Urbana;0;1;0;28.0;28.0;44.0
4.0;116861911622;2004;Branco;4.0;13;Feminino;Urbana;0;0;1;16.0;41.0;42.0
0.0;124901779744;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
0.0;123012397131;2007;Parda;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;121994902468;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;124890163858;2008;Não Declarada;3.0;9;Feminino;Urbana;1;0;0;30.0;5.0;65.0
0.0;124880753709;2008;Branco;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
2.0;113989480129;2001;Não Declarada;9.0;16;Feminino;Urbana;0;0;1;3.0;6.0;91.0
0.0;124143143541;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
0.0;124344792008;2010;Não Declarada;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
1.0;124915601608;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124901946586;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;128000886307;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
0.0;122571242430;2003;Não Declarada;9.0;14;Feminino;Rural;1;0;0;11.0;1.0;89.0
2.0;122268217751;2004;Preta;6.0;13;Masculino;Urbana;0;1;0;9.0;10.0;81.0
1.0;130031157580;2009;Branco;2.0;8;Feminino;Urbana;1;0;0;40.0;5.0;55.0
1.0;124149651182;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;127399725127;2007;Branco;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
1.0;122516697871;2005;Preta;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123496977620;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123917510951;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
1.0;123774609097;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;127271945872;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
0.0;124941804308;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;127366722242;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;124013786264;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;120648342572;2006;Branco;5.0;11;Masculino;Urbana;1;0;0;15.0;4.0;81.0
2.0;130033953863;2009;Parda;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
2.0;124892254486;2008;Não Declarada;2.0;9;Masculino;Urbana;1;0;0;41.0;17.0;43.0
1.0;127524386566;2010;Não Declarada;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;121528953800;2007;Não Declarada;4.0;10;Feminino;Urbana;1;0;0;21.0;5.0;74.0
2.0;110275026018;2001;Não Declarada;9.0;16;Masculino;Urbana;0;0;1;3.0;7.0;90.0
1.0;121865257558;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
0.0;127524663586;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;121528054619;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;128284849398;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;127249508953;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;130135620995;2009;Preta;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;121532093909;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;130093347455;2009;Branco;2.0;8;Masculino;Urbana;1;0;0;41.0;6.0;53.0
1.0;127886447521;2008;Branco;3.0;9;Masculino;Urbana;1;0;0;30.0;5.0;64.0
1.0;127626623621;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;130121116700;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
0.0;121456434941;2006;Não Declarada;6.0;11;Masculino;Urbana;1;0;0;11.0;2.0;88.0
1.0;121773234446;2006;Parda;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
0.0;127629256069;2008;Não Declarada;4.0;9;Feminino;Urbana;1;0;0;21.0;2.0;77.0
1.0;128032290051;2009;Preta;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;127511202372;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
2.0;130134703480;2008;Preta;2.0;9;Feminino;Urbana;0;0;1;40.0;15.0;45.0
6.0;118342148318;2000;Não Declarada;6.0;17;Masculino;Urbana;0;0;1;5.0;65.0;30.0
1.0;118339868658;2002;Branco;9.0;15;Feminino;Urbana;0;0;1;3.0;2.0;94.0
2.0;121550074422;2008;Parda;2.0;9;Masculino;Urbana;0;1;0;41.0;17.0;43.0
2.0;122480464562;2009;Preta;1.0;8;Feminino;Urbana;0;1;0;51.0;16.0;33.0
2.0;122848551487;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;120446160090;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
2.0;120580045314;2006;Não Declarada;4.0;11;Masculino;Urbana;1;0;0;21.0;13.0;66.0
1.0;119819667657;2003;Parda;8.0;14;Feminino;Urbana;0;0;1;5.0;3.0;92.0
2.0;119441316120;2004;Parda;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
1.0;121192236610;2004;Parda;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;121585629943;2006;Parda;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
4.0;112962452417;2001;Parda;7.0;16;Feminino;Urbana;0;0;1;5.0;31.0;64.0
2.0;112962030180;2001;Parda;9.0;16;Masculino;Urbana;0;0;1;3.0;7.0;90.0
1.0;110471641757;2002;Não Declarada;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
2.0;122748318586;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
1.0;120836633228;2005;Parda;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;120268799821;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
3.0;122905280726;2007;Não Declarada;2.0;10;Feminino;Urbana;0;0;1;37.0;30.0;33.0
1.0;121128933356;2007;Preta;4.0;10;Masculino;Urbana;1;0;0;21.0;5.0;73.0
2.0;120893975868;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
1.0;117449309024;2003;Parda;8.0;14;Feminino;Urbana;0;0;1;5.0;3.0;92.0
2.0;119007796258;2001;Parda;9.0;16;Masculino;Urbana;0;1;0;3.0;7.0;90.0
1.0;121146331877;2007;Preta;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;120268830923;2004;Não Declarada;7.0;13;Masculino;Urbana;1;0;0;7.0;4.0;89.0
0.0;121263938522;2003;Preta;9.0;14;Feminino;Urbana;0;0;1;3.0;1.0;95.0
3.0;121163136009;2004;Preta;5.0;13;Feminino;Urbana;0;1;0;12.0;22.0;65.0
0.0;118411491365;2004;Parda;8.0;13;Masculino;Urbana;0;0;1;5.0;1.0;94.0
1.0;122816178071;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;116808858127;2004;Parda;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
1.0;122078810591;2002;Branco;9.0;15;Feminino;Urbana;0;0;1;3.0;2.0;94.0
0.0;121029866162;2005;Branco;7.0;12;Masculino;Urbana;0;0;1;7.0;1.0;91.0
2.0;122617093661;2007;Parda;3.0;10;Feminino;Urbana;0;0;1;29.0;13.0;57.0
1.0;121935594140;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
0.0;123553154186;2009;Branco;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;123677400707;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;122417051019;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;112600247504;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
2.0;121462496686;2004;Preta;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
1.0;112434004635;2002;Parda;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;121712110674;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;123178168205;2004;Parda;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
4.0;123162012537;2003;Branco;5.0;14;Feminino;Urbana;0;0;1;11.0;37.0;52.0
1.0;123464188204;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123616579707;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;118342634840;2002;Branco;9.0;15;Feminino;Urbana;0;0;1;3.0;2.0;94.0
2.0;123809135797;2009;Preta;1.0;8;Masculino;Urbana;1;0;0;51.0;18.0;31.0
0.0;123529094659;2009;Branco;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
0.0;123784912639;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
0.0;122577810821;2009;Preta;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;124335280385;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;123969502151;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
1.0;124012386548;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;124091235203;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;124176372000;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;124334221679;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
0.0;124316043225;2010;Não Declarada;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
0.0;124331902071;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
1.0;124336836883;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124336639204;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
4.0;121322959306;2005;Branco;3.0;12;Feminino;Urbana;0;1;0;24.0;44.0;32.0
2.0;121427571707;2007;Preta;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
1.0;114884903683;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
1.0;123918422797;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
1.0;124323375149;2007;Parda;4.0;10;Masculino;Urbana;1;0;0;21.0;5.0;73.0
1.0;116685044135;2002;Branco;9.0;15;Feminino;Urbana;0;0;1;3.0;2.0;94.0
3.0;116686472904;2004;Não Declarada;5.0;13;Feminino;Urbana;1;0;0;12.0;22.0;65.0
2.0;120844452059;2004;Branco;6.0;13;Feminino;Urbana;0;0;1;9.0;8.0;83.0
0.0;122382802358;2008;Não Declarada;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;121889078920;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;119324273760;2005;Parda;6.0;12;Masculino;Urbana;1;0;0;10.0;4.0;86.0
1.0;122490552030;2003;Branco;8.0;14;Masculino;Urbana;0;0;1;5.0;3.0;92.0
1.0;123466622246;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;122890300667;2005;Não Declarada;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;91.0
3.0;119552855780;2005;Não Declarada;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
1.0;123353485235;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;123536657051;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
1.0;123145783920;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;122976782902;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
1.0;123129401325;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;116646863554;2003;Branco;8.0;14;Feminino;Urbana;0;0;1;5.0;3.0;93.0
2.0;121413754790;2003;Preta;7.0;14;Masculino;Urbana;0;0;1;6.0;9.0;85.0
1.0;123816099466;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
3.0;121434818534;2006;Preta;3.0;11;Masculino;Urbana;0;0;1;27.0;31.0;42.0
1.0;121688029981;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
2.0;122436454247;2002;Parda;8.0;15;Feminino;Urbana;0;0;1;4.0;7.0;89.0
2.0;122334588856;2004;Não Declarada;6.0;13;Masculino;Urbana;1;0;0;9.0;10.0;81.0
1.0;124336837774;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;123129212000;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;123148549693;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
1.0;123580523375;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123536363651;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;123953216480;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;123676965271;2009;Não Declarada;1.0;8;Masculino;Urbana;0;1;0;51.0;18.0;31.0
1.0;123799043917;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
0.0;123918592870;2009;Parda;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
2.0;122619892707;2004;Branco;6.0;13;Feminino;Urbana;0;0;1;9.0;8.0;83.0
0.0;124325055060;2010;Preta;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;123403824674;2001;Parda;9.0;16;Masculino;Urbana;0;0;1;3.0;7.0;90.0
1.0;124344424718;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;124334364003;2007;Parda;3.0;10;Masculino;Urbana;0;0;1;30.0;15.0;55.0
0.0;123302723082;2010;Parda;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
3.0;112072137569;2003;Não Declarada;6.0;14;Feminino;Urbana;0;0;1;8.0;20.0;72.0
2.0;120707937530;2006;Não Declarada;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
0.0;124344488368;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
1.0;123901016316;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;123250029776;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;123232165205;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;121732753724;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
0.0;122762130866;2008;Não Declarada;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;122409763650;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;124107293806;2008;Não Declarada;3.0;9;Masculino;Urbana;1;0;0;30.0;6.0;64.0
0.0;123364275679;2008;Não Declarada;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
2.0;123296220070;2007;Não Declarada;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
2.0;117292376656;2001;Branco;9.0;16;Feminino;Urbana;0;0;1;3.0;5.0;91.0
2.0;121855674628;2006;Não Declarada;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
0.0;124177850569;2010;Branco;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
0.0;124011626316;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;116813050116;2005;Não Declarada;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123652200291;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;124344407899;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
1.0;123675639001;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;120604440200;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;119010245631;2005;Parda;7.0;12;Masculino;Urbana;1;0;0;7.0;2.0;91.0
1.0;121944838960;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;123463544651;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;116921735965;2004;Não Declarada;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
1.0;120771862597;2002;Branco;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
3.0;122905291680;2007;Branco;2.0;10;Masculino;Urbana;0;0;1;37.0;30.0;32.0
2.0;123390433600;2007;Parda;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
1.0;124161726464;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;124131169664;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;124336958644;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;123021813959;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
3.0;121919740588;2006;Preta;3.0;11;Masculino;Urbana;0;1;0;27.0;31.0;42.0
1.0;121870763504;2002;Parda;9.0;15;Masculino;Urbana;0;1;0;3.0;3.0;94.0
1.0;123553148887;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;110185977439;2004;Não Declarada;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;122436581788;2008;Não Declarada;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;121438029003;2007;Preta;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
5.0;121385778309;2003;Parda;4.0;14;Masculino;Urbana;0;0;1;13.0;61.0;25.0
3.0;121771882378;2006;Parda;3.0;11;Masculino;Urbana;0;1;0;27.0;31.0;42.0
1.0;121740924680;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
2.0;121741427168;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
0.0;111617584290;2004;Branco;8.0;13;Feminino;Urbana;0;0;1;5.0;1.0;94.0
1.0;122344527671;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
3.0;122951192001;2004;Parda;5.0;13;Feminino;Urbana;0;0;1;12.0;22.0;65.0
2.0;122916816991;2006;Preta;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;123229259695;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;123514407907;2008;Não Declarada;3.0;9;Masculino;Urbana;0;1;0;30.0;6.0;64.0
1.0;123480249859;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;123456123123;2010;Não Declarada;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
0.0;123438170140;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
